cluster ,N_PATIENTS ,SURGERY_PCT_YES     ,SURGERY_PCT_NO    ,KL_LEFT_0_PCT       ,KL_LEFT_1_PCT       ,KL_LEFT_2_PCT       ,KL_LEFT_3_PCT       ,KL_LEFT_4_PCT        ,KL_0_WOMAC_AVG     ,KL_1_WOMAC_AVG     ,KL_2_WOMAC_AVG     ,KL_3_WOMAC_AVG     ,KL_4_WOMAC_AVG     ,V00WOMTSL_MEAN      ,V00KOOSKPL_MEAN   ,V00KOOSYML_MEAN   ,V00KOOSQOL_MEAN    ,V00XRJSL_L_MEAN     ,V00XRJSM_L_MEAN
      0 ,       875 ,13.714285714285715  ,86.28571428571429 ,0.2651428571428571  ,0.16342857142857142 ,0.30742857142857144 ,0.2057142857142857  ,0.05828571428571429  , 8.169827586206896 ,10.702797202797203 ,18.129368029739776 ,17.502222222222223 ,28.550980392156863 ,14.753371428571429  ,81.6968           ,83.86994285714286 ,63.03554285714285  ,0.17257142857142857 ,0.6902857142857143
      1 ,      1212 , 7.2607260726072615 ,92.73927392739274 ,0.4777227722772277  ,0.18316831683168316 ,0.2268976897689769  ,0.09653465346534654 ,0.015676567656765675 , 6.770466321243523 , 9.086486486486486 ,12.645818181818184 ,12.375213675213674 ,27.91578947368421  , 9.4003300330033    ,87.90222772277228 ,89.4233498349835  ,71.00016501650165  ,0.09983498349834984 ,0.38283828382838286
      2 ,      1151 , 9.47002606429192   ,90.52997393570807 ,0.369244135534318   ,0.18679409209383144 ,0.26064291920069504 ,0.1476976542137272  ,0.035621198957428324 , 8.364705882352942 , 8.270697674418605 ,12.618666666666668 ,16.20764705882353  ,24.44878048780488  ,11.187228496959166  ,85.76072980017375 ,87.57932232841009 ,66.97706342311034  ,0.11468288444830582 ,0.5525629887054735
      3 ,       378 ,16.93121693121693   ,83.06878306878306 ,0.14285714285714285 ,0.16137566137566137 ,0.3941798941798942  ,0.25132275132275134 ,0.05026455026455026  ,19.088888888888892 ,15.060655737704918 ,19.66510067114094  ,23.805263157894736 ,36.178947368421056 ,20.71031746031746   ,76.58333333333333 ,78.78835978835978 ,56.085449735449735 ,0.1931216931216931  ,0.828042328042328
      4 ,       810 , 5.3086419753086425 ,94.69135802469137 ,0.5765432098765432  ,0.18765432098765433 ,0.1580246913580247  ,0.06419753086419754 ,0.013580246913580247 , 5.991220556745181 , 6.265789473684211 , 9.58515625        ,14.488461538461538 ,22.218181818181815 , 7.3765432098765435 ,90.28197530864198 ,91.16382716049384 ,74.19358024691357  ,0.06666666666666667 ,0.25925925925925924
