cluster ,N_PATIENTS ,SURGERY_PCT_YES     ,SURGERY_PCT_NO        ,KL_LEFT_0_PCT       ,KL_LEFT_1_PCT       ,KL_LEFT_2_PCT       ,KL_LEFT_3_PCT        ,KL_LEFT_4_PCT         ,KL_0_WOMAC_AVG    ,KL_1_WOMAC_AVG     ,KL_2_WOMAC_AVG     ,KL_3_WOMAC_AVG     ,KL_4_WOMAC_AVG     ,V00WOMTSL_MEAN     ,V00KOOSKPL_MEAN   ,V00KOOSYML_MEAN   ,V00KOOSQOL_MEAN    ,V00XRJSM_L_MEAN    ,V00XRJSL_L_MEAN     ,V00XRSCFM_L_MEAN    ,V00XRSCFL_L_MEAN     ,V00XRSCTM_L_MEAN    ,V00XRSCTL_L_MEAN     ,V00XROSFM_L_MEAN    ,V00XROSFL_L_MEAN    ,V00XROSTM_L_MEAN   ,V00XROSTL_L_MEAN
      0 ,      2727 , 0.0                ,100.0                 ,0.6329299596626329  ,0.16685001833516686 ,0.16905023835716906 ,0.02456912357902457  ,0.006600660066006601  ,7.498435689455388 , 8.500659340659341 ,14.3353579175705   ,15.73880597014925  ,21.066666666666663 , 9.113458012467913 ,88.47869453612027 ,89.79787312064539 ,71.03303997066372  ,0.0                ,0.12064539787312065 ,0.01877133105802048 ,0.14334470989761092  ,0.02901023890784983 ,0.12457337883959044  ,0.38155668358714045 ,0.46446700507614214 ,0.4323181049069374 ,0.4137055837563452
      1 ,       397 , 2.2670025188916876 , 97.73299748110831    ,0.0                 ,0.0                 ,0.02518891687657431 ,0.9697732997481109   ,0.005037783375314861  ,                  ,                   ,22.110000000000003 ,15.11064935064935  ,43.55              ,15.43022670025189  ,80.1846347607053  ,82.76372795969773 ,61.419899244332484 ,1.9798488664987406 ,0.06297229219143577 ,1.4141414141414141  ,0.027777777777777776 ,1.4873737373737375  ,0.027777777777777776 ,1.5340050377833754  ,0.760705289672544   ,1.4005037783375316 ,0.5793450881612091
      2 ,       838 , 0.0                ,100.0                 ,0.0                 ,0.34844868735083534 ,0.6431980906921241  ,0.007159904534606206 ,0.0011933174224343676 ,                  , 9.413013698630136 ,14.323747680890538 , 4.0               , 0.0               ,12.52159904534606  ,85.17136038186158 ,87.23400954653938 ,66.40775656324583  ,0.9737470167064439 ,0.03699284009546539 ,0.4169014084507042  ,0.018309859154929577 ,0.4647887323943662  ,0.01971830985915493  ,0.6442577030812325  ,0.40476190476190477 ,0.8221288515406162 ,0.3389355742296919
      3 ,       231 ,80.95238095238095   , 19.047619047619047   ,0.0                 ,0.0                 ,0.0                 ,0.5584415584415584   ,0.44155844155844154   ,                  ,                   ,                   ,22.94418604651163  ,30.212745098039218 ,26.153679653679653 ,66.78225108225108 ,70.95541125541125 ,51.16103896103896  ,2.4415584415584415 ,0.06060606060606061 ,1.9913419913419914  ,0.030303030303030304 ,1.9826839826839826  ,0.03463203463203463  ,2.1818181818181817  ,1.1428571428571428  ,1.878787878787879  ,0.8917748917748918
      4 ,       229 ,99.56331877729258   ,  0.43668122270742354 ,0.13100436681222707 ,0.20087336244541484 ,0.4759825327510917  ,0.11353711790393013  ,0.07860262008733625   ,7.83              ,12.621739130434783 ,15.677981651376147 ,19.715384615384615 ,20.705555555555556 ,14.889519650655021 ,81.10262008733625 ,81.39039301310042 ,60.1240174672489   ,0.2576419213973799 ,0.5720524017467249  ,0.19306930693069307 ,0.43564356435643564  ,0.20297029702970298 ,0.4306930693069307   ,0.8472906403940886  ,1.0541871921182266  ,0.5862068965517241 ,0.8866995073891626
